method,seed,ood_level,episode,steps,ep_return,success,failures_detected,recoveries_attempted,recoveries_succeeded,safety_violations,time_to_recover,planning_ms
gatsr_no_graph,1,1.0,1,152,98.27223208230298,0,6,1,0,47,-1.0,34.933303289060284
gatsr_no_graph,1,1.0,2,153,115.45950038256476,0,5,1,0,32,-1.0,39.80488889147619
gatsr_no_graph,1,1.0,3,256,348.2283927061315,1,0,0,0,39,-1.0,37.73771406167725
gatsr_no_graph,1,1.0,4,211,317.1179046983139,1,0,0,0,17,-1.0,43.92571469285565
gatsr_no_graph,1,1.0,5,162,290.23020923646317,1,0,0,0,5,-1.0,66.81801543181567
gatsr_no_graph,1,1.0,6,155,283.8553009094306,1,0,0,0,5,-1.0,55.32797419451057
gatsr_no_graph,1,1.0,7,200,313.7413408170948,1,0,0,0,19,-1.0,41.72057999880053
gatsr_no_graph,1,1.0,8,56,35.851761188304806,0,4,1,0,23,-1.0,41.020935704831835
gatsr_no_graph,1,1.0,9,154,106.4083020057846,0,12,1,0,45,-1.0,41.564702597226
gatsr_no_graph,2,0.0,0,152,99.94117115850341,0,5,1,0,43,-1.0,41.640436840871665
gatsr_no_graph,2,0.0,1,205,316.6796074046055,1,0,0,0,20,-1.0,28.21836097580494
gatsr_no_graph,2,0.0,2,243,337.44128759345085,1,0,0,0,45,-1.0,26.208591360000916
gatsr_no_graph,2,0.0,3,223,327.70042751779425,1,0,0,0,20,-1.0,26.424627354360215
gatsr_no_graph,2,0.0,4,153,281.91134730480894,1,0,0,0,8,-1.0,26.288244445287788
gatsr_no_graph,2,0.0,5,155,284.05642590965124,1,0,0,0,4,-1.0,26.101183869139923
gatsr_no_graph,2,0.0,6,205,317.93067373562343,1,0,0,0,26,-1.0,23.703850734774477
gatsr_no_graph,2,0.0,7,77,41.27720903447222,0,8,1,0,33,-1.0,23.770587016864642
gatsr_no_graph,2,0.0,8,188,303.54953342027386,1,0,0,0,25,-1.0,23.918535637773296
gatsr_no_graph,2,0.0,9,69,-8.885479785390373,0,5,1,0,29,-1.0,24.062840581831075
gatsr_no_graph,2,0.5,0,156,103.58215357047523,0,5,1,0,44,-1.0,23.718586538915332
gatsr_no_graph,2,0.5,1,205,317.03138341595275,1,0,0,0,15,-1.0,23.55783658567816
gatsr_no_graph,2,0.5,2,232,327.1461375865814,1,0,0,0,32,-1.0,24.152243533723684
gatsr_no_graph,2,0.5,3,219,324.1109906163959,1,0,0,0,18,-1.0,24.717887671883368
gatsr_no_graph,2,0.5,4,160,288.1686115820161,1,0,0,0,8,-1.0,26.28760312763916
gatsr_no_graph,2,0.5,5,156,285.18334252082747,1,0,0,0,4,-1.0,51.567919228825936
gatsr_no_graph,2,0.5,6,78,5.21073395175037,0,4,1,0,23,-1.0,64.04889230422366
gatsr_no_graph,2,0.5,7,56,34.75798395455659,0,4,1,0,23,-1.0,42.400976790564265
gatsr_no_graph,2,0.5,8,160,116.94648913365378,0,7,1,0,40,-1.0,25.759255624143407
gatsr_no_graph,2,0.5,9,130,247.916712319159,1,0,0,0,22,-1.0,24.64066692851842
gatsr_no_graph,2,1.0,0,152,98.27223208230298,0,6,1,0,47,-1.0,24.061774339459493
gatsr_no_graph,2,1.0,1,153,115.45950038256476,0,5,1,0,32,-1.0,25.011501964744717
gatsr_no_graph,2,1.0,2,256,348.2283927061315,1,0,0,0,39,-1.0,31.20539648398335
gatsr_no_graph,2,1.0,3,211,317.1179046983139,1,0,0,0,17,-1.0,36.190413744674366
gatsr_no_graph,2,1.0,4,162,290.23020923646317,1,0,0,0,5,-1.0,40.4682814788194
gatsr_no_graph,2,1.0,5,155,283.8553009094306,1,0,0,0,5,-1.0,52.010319355664954
gatsr_no_graph,2,1.0,6,200,313.7413408170948,1,0,0,0,19,-1.0,46.82399249897571
gatsr_no_graph,2,1.0,7,56,35.851761188304806,0,4,1,0,23,-1.0,37.030942858629196
gatsr_no_graph,2,1.0,8,152,106.37070438285657,0,10,1,0,43,-1.0,36.04706315596368
gatsr_no_graph,2,1.0,9,64,-11.219849729153907,0,4,1,0,27,-1.0,30.940384379391617
gatsr_no_recovery,0,0.0,0,215,322.0508767974262,1,0,0,0,25,-1.0,29.843225582167072
gatsr_no_recovery,0,0.0,1,105,16.426577383460696,0,4,0,0,34,-1.0,30.352331431294303
gatsr_no_recovery,0,0.0,2,150,100.40804312899584,0,4,0,0,41,-1.0,30.77768666630921
gatsr_no_recovery,0,0.0,3,205,316.6796074046055,1,0,0,0,20,-1.0,25.002141462684406
gatsr_no_recovery,0,0.0,4,243,337.44128759345085,1,0,0,0,45,-1.0,23.92241933863081
gatsr_no_recovery,0,0.0,5,223,327.70042751779425,1,0,0,0,20,-1.0,23.93372287068541
gatsr_no_recovery,0,0.0,6,153,281.91134730480894,1,0,0,0,8,-1.0,23.728038566308765
gatsr_no_recovery,0,0.0,7,155,284.05642590965124,1,0,0,0,4,-1.0,23.935142582312466
gatsr_no_recovery,0,0.0,8,205,317.93067373562343,1,0,0,0,26,-1.0,23.907118538542218
gatsr_no_recovery,0,0.0,9,72,39.631312248457675,0,5,0,0,28,-1.0,23.646365280405412
gatsr_no_recovery,0,0.5,0,222,329.0808484629075,1,0,0,0,23,-1.0,23.842523874754825
gatsr_no_recovery,0,0.5,1,155,269.8752757347304,1,0,0,0,26,-1.0,24.00964580724136
gatsr_no_recovery,0,0.5,2,154,104.0725603352205,0,4,0,0,42,-1.0,23.862759091334972
gatsr_no_recovery,0,0.5,3,205,317.03138341595275,1,0,0,0,15,-1.0,24.023700487606863
gatsr_no_recovery,0,0.5,4,232,327.1461375865814,1,0,0,0,32,-1.0,23.94726896705708
gatsr_no_recovery,0,0.5,5,219,324.1109906163959,1,0,0,0,18,-1.0,24.21674703446655
gatsr_no_recovery,0,0.5,6,160,288.1686115820161,1,0,0,0,8,-1.0,23.812068750703475
gatsr_no_recovery,0,0.5,7,156,285.18334252082747,1,0,0,0,4,-1.0,23.82674294737323
gatsr_no_recovery,0,0.5,8,76,5.434789951118901,0,3,0,0,21,-1.0,23.75915789468165
gatsr_no_recovery,0,0.5,9,54,35.19268750044421,0,3,0,0,21,-1.0,23.711233334055308
gatsr_no_recovery,0,1.0,0,229,335.8682499033482,1,0,0,0,29,-1.0,24.10049694585187
gatsr_no_recovery,0,1.0,1,162,277.66085848029905,1,0,0,0,21,-1.0,23.746387657557072
gatsr_no_recovery,0,1.0,2,150,98.86278431344823,0,4,0,0,45,-1.0,23.906732668789726
gatsr_no_recovery,0,1.0,3,151,115.51251321412394,0,3,0,0,30,-1.0,24.238589406321875
gatsr_no_recovery,0,1.0,4,256,348.2283927061315,1,0,0,0,39,-1.0,24.12355859496529
gatsr_no_recovery,0,1.0,5,211,317.1179046983139,1,0,0,0,17,-1.0,24.161035069474128
gatsr_no_recovery,0,1.0,6,162,290.23020923646317,1,0,0,0,5,-1.0,24.989630246928744
gatsr_no_recovery,0,1.0,7,155,283.8553009094306,1,0,0,0,5,-1.0,26.51819290382968
gatsr_no_recovery,0,1.0,8,200,313.7413408170948,1,0,0,0,19,-1.0,39.1062489990145
gatsr_no_recovery,0,1.0,9,54,36.11220304710736,0,2,0,0,21,-1.0,88.05273148162222
gatsr_no_recovery,1,0.0,0,104,14.915488481187964,0,5,0,0,33,-1.0,44.67200672717389
gatsr_no_recovery,1,0.0,1,152,100.79896193516849,0,4,0,0,41,-1.0,25.66383092351699
gatsr_no_recovery,1,0.0,2,205,316.6796074046055,1,0,0,0,20,-1.0,24.60164341609925
gatsr_no_recovery,1,0.0,3,243,337.44128759345085,1,0,0,0,45,-1.0,24.98828107227644
gatsr_no_recovery,1,0.0,4,223,327.70042751779425,1,0,0,0,20,-1.0,24.835820178002237
gatsr_no_recovery,1,0.0,5,153,281.91134730480894,1,0,0,0,8,-1.0,23.68825751477
gatsr_no_recovery,1,0.0,6,155,284.05642590965124,1,0,0,0,4,-1.0,24.570913548250832
gatsr_no_recovery,1,0.0,7,205,317.93067373562343,1,0,0,0,26,-1.0,40.454931218438304
gatsr_no_recovery,1,0.0,8,73,41.00946492056613,0,4,0,0,29,-1.0,51.0887931522033
gatsr_no_recovery,1,0.0,9,188,303.54953342027386,1,0,0,0,25,-1.0,49.1605297875333
gatsr_no_recovery,1,0.5,0,155,269.8752757347304,1,0,0,0,26,-1.0,43.96912257840496
gatsr_no_recovery,1,0.5,1,154,104.0725603352205,0,4,0,0,42,-1.0,35.3182746734706
gatsr_no_recovery,1,0.5,2,205,317.03138341595275,1,0,0,0,15,-1.0,40.50079707465157
gatsr_no_recovery,1,0.5,3,232,327.1461375865814,1,0,0,0,32,-1.0,32.05660819266682
gatsr_no_recovery,1,0.5,4,219,324.1109906163959,1,0,0,0,18,-1.0,27.637948400338846
gatsr_no_recovery,1,0.5,5,160,288.1686115820161,1,0,0,0,8,-1.0,26.7615156222746
gatsr_no_recovery,1,0.5,6,156,285.18334252082747,1,0,0,0,4,-1.0,27.169873718566333
gatsr_no_recovery,1,0.5,7,76,5.434789951118901,0,3,0,0,21,-1.0,26.5501736844032
gatsr_no_recovery,1,0.5,8,54,35.19268750044421,0,3,0,0,21,-1.0,26.38956111493624
gatsr_no_recovery,1,0.5,9,147,107.88880722036818,0,4,0,0,33,-1.0,26.489338774208715
gatsr_no_recovery,1,1.0,0,162,277.66085848029905,1,0,0,0,21,-1.0,23.620448765103465
gatsr_no_recovery,1,1.0,1,150,98.86278431344823,0,4,0,0,45,-1.0,23.50586866804709
gatsr_no_recovery,1,1.0,2,151,115.51251321412394,0,3,0,0,30,-1.0,23.490021854873426
gatsr_no_recovery,1,1.0,3,256,348.2283927061315,1,0,0,0,39,-1.0,24.605219922023025
gatsr_no_recovery,1,1.0,4,211,317.1179046983139,1,0,0,0,17,-1.0,23.229419906188898
gatsr_no_recovery,1,1.0,5,162,290.23020923646317,1,0,0,0,5,-1.0,23.1055895090793
gatsr_no_recovery,1,1.0,6,155,283.8553009094306,1,0,0,0,5,-1.0,23.23716258059346
gatsr_no_recovery,1,1.0,7,200,313.7413408170948,1,0,0,0,19,-1.0,23.156901999318507
gatsr_no_recovery,1,1.0,8,54,36.11220304710736,0,2,0,0,21,-1.0,22.988114818602938
gatsr_no_recovery,1,1.0,9,139,98.46194508692714,0,5,0,0,34,-1.0,23.18549640191947
gatsr_no_recovery,2,0.0,0,150,100.40804312899584,0,4,0,0,41,-1.0,23.377184663355973
gatsr_no_recovery,2,0.0,1,205,316.6796074046055,1,0,0,0,20,-1.0,23.21265804802817
gatsr_no_recovery,2,0.0,2,243,337.44128759345085,1,0,0,0,45,-1.0,23.27845473136607
gatsr_no_recovery,2,0.0,3,223,327.70042751779425,1,0,0,0,20,-1.0,23.334041254797473
gatsr_no_recovery,2,0.0,4,153,281.91134730480894,1,0,0,0,8,-1.0,23.363162091555793
gatsr_no_recovery,2,0.0,5,155,284.05642590965124,1,0,0,0,4,-1.0,23.164054839646504
gatsr_no_recovery,2,0.0,6,205,317.93067373562343,1,0,0,0,26,-1.0,23.200775122712933
gatsr_no_recovery,2,0.0,7,68,38.04627822684746,0,4,0,0,27,-1.0,23.37639117767514
gatsr_no_recovery,2,0.0,8,188,303.54953342027386,1,0,0,0,25,-1.0,23.267723933887726
gatsr_no_recovery,2,0.0,9,67,-8.524222291786998,0,3,0,0,27,-1.0,23.372973132107074
gatsr_no_recovery,2,0.5,0,154,104.0725603352205,0,4,0,0,42,-1.0,23.232124026187442
gatsr_no_recovery,2,0.5,1,205,317.03138341595275,1,0,0,0,15,-1.0,23.350154144814375
gatsr_no_recovery,2,0.5,2,232,327.1461375865814,1,0,0,0,32,-1.0,23.547134048793193
gatsr_no_recovery,2,0.5,3,219,324.1109906163959,1,0,0,0,18,-1.0,23.15402145845152
gatsr_no_recovery,2,0.5,4,160,288.1686115820161,1,0,0,0,8,-1.0,23.32072000099288
gatsr_no_recovery,2,0.5,5,156,285.18334252082747,1,0,0,0,4,-1.0,23.48048974221083
gatsr_no_recovery,2,0.5,6,76,5.434789951118901,0,3,0,0,21,-1.0,23.44195394222257
gatsr_no_recovery,2,0.5,7,54,35.19268750044421,0,3,0,0,21,-1.0,23.566057406477974
gatsr_no_recovery,2,0.5,8,152,111.3968668510077,0,4,0,0,34,-1.0,23.273283554054185
gatsr_no_recovery,2,0.5,9,130,247.916712319159,1,0,0,0,22,-1.0,23.922866924056926
gatsr_no_recovery,2,1.0,0,150,98.86278431344823,0,4,0,0,45,-1.0,24.42851599965555
gatsr_no_recovery,2,1.0,1,151,115.51251321412394,0,3,0,0,30,-1.0,56.56154569668621
gatsr_no_recovery,2,1.0,2,256,348.2283927061315,1,0,0,0,39,-1.0,46.302961327455705
gatsr_no_recovery,2,1.0,3,211,317.1179046983139,1,0,0,0,17,-1.0,34.84581232344581
gatsr_no_recovery,2,1.0,4,162,290.23020923646317,1,0,0,0,5,-1.0,24.158283332966406
gatsr_no_recovery,2,1.0,5,155,283.8553009094306,1,0,0,0,5,-1.0,24.557113548695682
gatsr_no_recovery,2,1.0,6,200,313.7413408170948,1,0,0,0,19,-1.0,23.57281350006815
gatsr_no_recovery,2,1.0,7,54,36.11220304710736,0,2,0,0,21,-1.0,23.6951499968267
gatsr_no_recovery,2,1.0,8,144,102.75702179976506,0,4,0,0,36,-1.0,23.602686805841383
gatsr_no_recovery,2,1.0,9,62,-10.763821369537197,0,3,0,0,25,-1.0,23.370427422172902
gatsr_no_monitor,0,0.0,0,215,322.0508767974262,1,0,0,0,25,-1.0,34.367343257343784
gatsr_no_monitor,0,0.0,1,110,18.122777098031563,0,0,1,0,39,-1.0,44.02661545265635
gatsr_no_monitor,0,0.0,2,152,99.94117115850341,0,0,1,0,43,-1.0,41.33092039295374
gatsr_no_monitor,0,0.0,3,205,316.6796074046055,1,0,0,0,20,-1.0,37.327698538102574
gatsr_no_monitor,0,0.0,4,243,337.44128759345085,1,0,0,0,45,-1.0,29.377555554165454
gatsr_no_monitor,0,0.0,5,223,327.70042751779425,1,0,0,0,20,-1.0,28.87080986660408
gatsr_no_monitor,0,0.0,6,153,281.91134730480894,1,0,0,0,8,-1.0,29.302631369015824
gatsr_no_monitor,0,0.0,7,155,284.05642590965124,1,0,0,0,4,-1.0,27.001532901363866
gatsr_no_monitor,0,0.0,8,205,317.93067373562343,1,0,0,0,26,-1.0,23.354615609831654
gatsr_no_monitor,0,0.0,9,62,34.724146816587506,0,0,1,0,29,-1.0,23.682399998388945
gatsr_no_monitor,0,0.5,0,222,329.0808484629075,1,0,0,0,23,-1.0,23.367462162167538
gatsr_no_monitor,0,0.5,1,155,269.8752757347304,1,0,0,0,26,-1.0,23.36261612738693
gatsr_no_monitor,0,0.5,2,156,103.58215357047523,0,0,1,0,44,-1.0,23.651492308067063
gatsr_no_monitor,0,0.5,3,205,317.03138341595275,1,0,0,0,15,-1.0,23.43051219671374
gatsr_no_monitor,0,0.5,4,232,327.1461375865814,1,0,0,0,32,-1.0,23.38361508611405
gatsr_no_monitor,0,0.5,5,219,324.1109906163959,1,0,0,0,18,-1.0,23.613479909100082
gatsr_no_monitor,0,0.5,6,160,288.1686115820161,1,0,0,0,8,-1.0,23.460393122877576
gatsr_no_monitor,0,0.5,7,156,285.18334252082747,1,0,0,0,4,-1.0,23.35176731120998
gatsr_no_monitor,0,0.5,8,78,5.21073395175037,0,0,1,0,23,-1.0,23.19688974052835
gatsr_no_monitor,0,0.5,9,56,34.75798395455659,0,0,1,0,23,-1.0,23.273614284075197
gatsr_no_monitor,0,1.0,0,229,335.8682499033482,1,0,0,0,29,-1.0,23.516512225030244
gatsr_no_monitor,0,1.0,1,162,277.66085848029905,1,0,0,0,21,-1.0,23.48000246795745
gatsr_no_monitor,0,1.0,2,152,98.27223208230298,0,0,1,0,47,-1.0,25.599294736534112
gatsr_no_monitor,0,1.0,3,153,115.45950038256476,0,0,1,0,32,-1.0,26.985381698704575
gatsr_no_monitor,0,1.0,4,256,348.2283927061315,1,0,0,0,39,-1.0,23.683669919819295
gatsr_no_monitor,0,1.0,5,211,317.1179046983139,1,0,0,0,17,-1.0,24.765708528721696
gatsr_no_monitor,0,1.0,6,162,290.23020923646317,1,0,0,0,5,-1.0,27.012720988649463
gatsr_no_monitor,0,1.0,7,155,283.8553009094306,1,0,0,0,5,-1.0,24.645210968916334
gatsr_no_monitor,0,1.0,8,200,313.7413408170948,1,0,0,0,19,-1.0,23.44215949968202
gatsr_no_monitor,0,1.0,9,56,35.851761188304806,0,0,1,0,23,-1.0,23.276194644235407
gatsr_no_monitor,1,0.0,0,109,16.989961567230395,0,0,1,0,38,-1.0,23.067992659063513
gatsr_no_monitor,1,0.0,1,152,99.94117115850341,0,0,1,0,43,-1.0,23.153563815484585
gatsr_no_monitor,1,0.0,2,205,316.6796074046055,1,0,0,0,20,-1.0,23.609675122879263
gatsr_no_monitor,1,0.0,3,243,337.44128759345085,1,0,0,0,45,-1.0,23.199692591996058
gatsr_no_monitor,1,0.0,4,223,327.70042751779425,1,0,0,0,20,-1.0,23.003808519752873
gatsr_no_monitor,1,0.0,5,153,281.91134730480894,1,0,0,0,8,-1.0,23.388866013299456
gatsr_no_monitor,1,0.0,6,155,284.05642590965124,1,0,0,0,4,-1.0,25.185017420669958
gatsr_no_monitor,1,0.0,7,205,317.93067373562343,1,0,0,0,26,-1.0,26.913487317222284
gatsr_no_monitor,1,0.0,8,76,41.60305115887522,0,0,1,0,32,-1.0,26.797409213031642
gatsr_no_monitor,1,0.0,9,188,303.54953342027386,1,0,0,0,25,-1.0,26.090708511393576
gatsr_no_monitor,1,0.5,0,155,269.8752757347304,1,0,0,0,26,-1.0,25.932878710614936
gatsr_no_monitor,1,0.5,1,156,103.58215357047523,0,0,1,0,44,-1.0,25.38306602405217
gatsr_no_monitor,1,0.5,2,205,317.03138341595275,1,0,0,0,15,-1.0,23.285740976528515
gatsr_no_monitor,1,0.5,3,232,327.1461375865814,1,0,0,0,32,-1.0,23.3559336180594
gatsr_no_monitor,1,0.5,4,219,324.1109906163959,1,0,0,0,18,-1.0,23.13954520520869
gatsr_no_monitor,1,0.5,5,160,288.1686115820161,1,0,0,0,8,-1.0,32.47849312501785
gatsr_no_monitor,1,0.5,6,156,285.18334252082747,1,0,0,0,4,-1.0,38.489850001030554
gatsr_no_monitor,1,0.5,7,78,5.21073395175037,0,0,1,0,23,-1.0,48.15742949050708
gatsr_no_monitor,1,0.5,8,56,34.75798395455659,0,0,1,0,23,-1.0,42.47774821435866
gatsr_no_monitor,1,0.5,9,155,111.54749083148506,0,0,1,0,39,-1.0,38.980335484994875
gatsr_no_monitor,1,1.0,0,162,277.66085848029905,1,0,0,0,21,-1.0,32.186908025817694
gatsr_no_monitor,1,1.0,1,152,98.27223208230298,0,0,1,0,47,-1.0,26.822726977881853
gatsr_no_monitor,1,1.0,2,153,115.45950038256476,0,0,1,0,32,-1.0,25.985386272819312
gatsr_no_monitor,1,1.0,3,256,348.2283927061315,1,0,0,0,39,-1.0,26.69330351568533
gatsr_no_monitor,1,1.0,4,211,317.1179046983139,1,0,0,0,17,-1.0,26.939568245260407
gatsr_no_monitor,1,1.0,5,162,290.23020923646317,1,0,0,0,5,-1.0,26.750624691492614
gatsr_no_monitor,1,1.0,6,155,283.8553009094306,1,0,0,0,5,-1.0,26.236981289431213
gatsr_no_monitor,1,1.0,7,200,313.7413408170948,1,0,0,0,19,-1.0,26.781744998297654
gatsr_no_monitor,1,1.0,8,56,35.851761188304806,0,0,1,0,23,-1.0,26.25381428723423
gatsr_no_monitor,1,1.0,9,141,97.10028909842356,0,0,1,0,39,-1.0,26.511095034483663
gatsr_no_monitor,2,0.0,0,152,99.94117115850341,0,0,1,0,43,-1.0,26.172301972493234
gatsr_no_monitor,2,0.0,1,205,316.6796074046055,1,0,0,0,20,-1.0,26.55678975378822
gatsr_no_monitor,2,0.0,2,243,337.44128759345085,1,0,0,0,45,-1.0,26.33404814774255
gatsr_no_monitor,2,0.0,3,223,327.70042751779425,1,0,0,0,20,-1.0,26.35690313946631
gatsr_no_monitor,2,0.0,4,153,281.91134730480894,1,0,0,0,8,-1.0,26.02405294135298
gatsr_no_monitor,2,0.0,5,155,284.05642590965124,1,0,0,0,4,-1.0,26.690263869315988
gatsr_no_monitor,2,0.0,6,205,317.93067373562343,1,0,0,0,26,-1.0,26.547095124473476
gatsr_no_monitor,2,0.0,7,82,44.87855286754305,0,0,1,0,35,-1.0,26.404173172323215
gatsr_no_monitor,2,0.0,8,188,303.54953342027386,1,0,0,0,25,-1.0,26.273234042356364
gatsr_no_monitor,2,0.0,9,83,-4.177072416820707,0,0,1,0,33,-1.0,26.46181566138606
gatsr_no_monitor,2,0.5,0,156,103.58215357047523,0,0,1,0,44,-1.0,26.06353269239219
gatsr_no_monitor,2,0.5,1,205,317.03138341595275,1,0,0,0,15,-1.0,26.37541707400687
gatsr_no_monitor,2,0.5,2,232,327.1461375865814,1,0,0,0,32,-1.0,26.93462758907117
gatsr_no_monitor,2,0.5,3,219,324.1109906163959,1,0,0,0,18,-1.0,43.408214157664105
gatsr_no_monitor,2,0.5,4,160,288.1686115820161,1,0,0,0,8,-1.0,32.49532312511292
gatsr_no_monitor,2,0.5,5,156,285.18334252082747,1,0,0,0,4,-1.0,34.28459295014947
gatsr_no_monitor,2,0.5,6,78,5.21073395175037,0,0,1,0,23,-1.0,27.302275639391528
gatsr_no_monitor,2,0.5,7,56,34.75798395455659,0,0,1,0,23,-1.0,26.372421431005932
gatsr_no_monitor,2,0.5,8,158,114.39320686354044,0,0,1,0,39,-1.0,28.123735436208875
gatsr_no_monitor,2,0.5,9,130,247.916712319159,1,0,0,0,22,-1.0,32.06577538020121
gatsr_no_monitor,2,1.0,0,152,98.27223208230298,0,0,1,0,47,-1.0,31.716951974024262
gatsr_no_monitor,2,1.0,1,153,115.45950038256476,0,0,1,0,32,-1.0,27.366261440785784
gatsr_no_monitor,2,1.0,2,256,348.2283927061315,1,0,0,0,39,-1.0,26.435315234493828
gatsr_no_monitor,2,1.0,3,211,317.1179046983139,1,0,0,0,17,-1.0,26.156932224521757
gatsr_no_monitor,2,1.0,4,162,290.23020923646317,1,0,0,0,5,-1.0,26.55585987685984
gatsr_no_monitor,2,1.0,5,155,283.8553009094306,1,0,0,0,5,-1.0,26.58102322677751
gatsr_no_monitor,2,1.0,6,200,313.7413408170948,1,0,0,0,19,-1.0,26.36128550308058
gatsr_no_monitor,2,1.0,7,56,35.851761188304806,0,0,1,0,23,-1.0,26.298308929004374
gatsr_no_monitor,2,1.0,8,125,90.33378651137475,0,0,1,0,32,-1.0,26.633060001768172
gatsr_no_monitor,2,1.0,9,64,-11.219849729153907,0,0,1,0,27,-1.0,26.270407809533936
gatsr_no_cbf,0,0.0,0,206,315.4793253848867,1,0,0,0,0,-1.0,26.51682087543502
gatsr_no_cbf,0,0.0,1,114,21.80062104896109,0,9,1,0,0,-1.0,27.28069824495418
gatsr_no_cbf,0,0.0,2,173,116.66007938183083,0,11,1,0,0,-1.0,32.34990404661734
gatsr_no_cbf,0,0.0,3,205,316.79639250255957,1,0,0,0,0,-1.0,31.83448926727401
gatsr_no_cbf,0,0.0,4,231,328.87768510190824,1,0,0,0,0,-1.0,31.250991342736416
gatsr_no_cbf,0,0.0,5,219,324.95392438653465,1,0,0,0,0,-1.0,28.60296027230941
gatsr_no_cbf,0,0.0,6,153,282.0581702333567,1,0,0,0,0,-1.0,26.056140525041307
gatsr_no_cbf,0,0.0,7,154,283.078061746497,1,0,0,0,0,-1.0,26.21567857076789
gatsr_no_cbf,0,0.0,8,198,312.42185210886805,1,0,0,0,0,-1.0,26.24719090920854
gatsr_no_cbf,0,0.0,9,89,49.625200997459174,0,10,1,0,0,-1.0,25.876195502880794
gatsr_no_cbf,0,0.5,0,208,317.4116294469897,1,0,0,0,0,-1.0,29.965367305871602
gatsr_no_cbf,0,0.5,1,148,265.1299359322283,1,0,0,0,0,-1.0,30.45166756665158
gatsr_no_cbf,0,0.5,2,176,119.06745924869207,0,11,1,0,0,-1.0,31.155186930184506
gatsr_no_cbf,0,0.5,3,206,318.0367508545158,1,0,0,0,0,-1.0,28.778278641289695
gatsr_no_cbf,0,0.5,4,225,322.4360519141108,1,0,0,0,0,-1.0,28.8668066674533
gatsr_no_cbf,0,0.5,5,217,322.9165404034654,1,0,0,0,0,-1.0,25.844821658667847
gatsr_no_cbf,0,0.5,6,160,288.2482601561826,1,0,0,0,0,-1.0,25.988370001505245
gatsr_no_cbf,0,0.5,7,156,285.1743175338953,1,0,0,0,0,-1.0,28.911818591624094
gatsr_no_cbf,0,0.5,8,200,314.1796086735352,1,0,0,0,0,-1.0,25.939509000745602
gatsr_no_cbf,0,0.5,9,112,234.95299433619675,1,0,0,0,0,-1.0,31.409194645675598
gatsr_no_cbf,0,1.0,0,224,332.75827832323813,1,0,0,0,0,-1.0,39.17731473016569
gatsr_no_cbf,0,1.0,1,159,275.7532778660916,1,0,0,0,0,-1.0,30.353100630293643
gatsr_no_cbf,0,1.0,2,151,94.52604540283329,0,13,1,0,0,-1.0,33.50227085922826
gatsr_no_cbf,0,1.0,3,196,308.330774162742,1,0,0,0,0,-1.0,31.37991632802925
gatsr_no_cbf,0,1.0,4,229,325.6615488900186,1,0,0,0,0,-1.0,32.66663187819911
gatsr_no_cbf,0,1.0,5,210,316.63083669593743,1,0,0,0,0,-1.0,27.339707617925125
gatsr_no_cbf,0,1.0,6,164,291.87542191634503,1,0,0,0,0,-1.0,26.293312194799753
gatsr_no_cbf,0,1.0,7,155,283.83990644076107,1,0,0,0,0,-1.0,26.341759355273098
gatsr_no_cbf,0,1.0,8,195,309.6618249905274,1,0,0,0,0,-1.0,26.641691282379607
gatsr_no_cbf,0,1.0,9,112,234.9666999727606,1,0,0,0,0,-1.0,27.649050892380597
gatsr_no_cbf,1,0.0,0,111,17.247825430208934,0,11,1,0,0,-1.0,28.472260356490576
gatsr_no_cbf,1,0.0,1,174,118.39675926249207,0,14,1,0,0,-1.0,26.716804021471663
gatsr_no_cbf,1,0.0,2,205,316.79639250255957,1,0,0,0,0,-1.0,29.42850536683847
gatsr_no_cbf,1,0.0,3,231,328.87768510190824,1,0,0,0,0,-1.0,32.98928095123557
gatsr_no_cbf,1,0.0,4,219,324.95392438653465,1,0,0,0,0,-1.0,32.72152511502901
gatsr_no_cbf,1,0.0,5,153,282.0581702333567,1,0,0,0,0,-1.0,32.80274836716297
gatsr_no_cbf,1,0.0,6,154,283.078061746497,1,0,0,0,0,-1.0,28.988065586240914
gatsr_no_cbf,1,0.0,7,198,312.42185210886805,1,0,0,0,0,-1.0,26.73508030229549
gatsr_no_cbf,1,0.0,8,86,46.863695246615265,0,11,1,0,0,-1.0,26.756000003187246
gatsr_no_cbf,1,0.0,9,180,297.3111759371523,1,0,0,0,0,-1.0,27.045084445530343
gatsr_no_cbf,1,0.5,0,148,265.1299359322283,1,0,0,0,0,-1.0,26.571952705224348
gatsr_no_cbf,1,0.5,1,177,115.16948256073059,0,5,1,0,0,-1.0,26.314076270032043
gatsr_no_cbf,1,0.5,2,206,318.0367508545158,1,0,0,0,0,-1.0,26.0879543719551
gatsr_no_cbf,1,0.5,3,225,322.4360519141108,1,0,0,0,0,-1.0,27.195320445009404
gatsr_no_cbf,1,0.5,4,217,322.9165404034654,1,0,0,0,0,-1.0,29.795689400218958
gatsr_no_cbf,1,0.5,5,160,288.2482601561826,1,0,0,0,0,-1.0,29.766267499144305
gatsr_no_cbf,1,0.5,6,156,285.1743175338953,1,0,0,0,0,-1.0,30.13202244041261
gatsr_no_cbf,1,0.5,7,200,314.1796086735352,1,0,0,0,0,-1.0,30.31910200166749
gatsr_no_cbf,1,0.5,8,112,234.95299433619675,1,0,0,0,0,-1.0,31.217247323573766
